category,type,part_number,title,price,upc,weight,length,width,height,primary_site,manufacturer
Part,Automation,520653,XFMR RPLCMNT EZTCH ,127.04,788379723798,4,N/A,N/A,N/A,W,Pentair
Part,Automation,520655,DOOR LC RPLCMNT EZTCH ,101.64,788379723804,0.01,N/A,N/A,N/A,W,Pentair
Part,Automation,520656,PANEL CNTRL RPLCMNT OUTDOOR EZTCH,33.87,788379723811,0.05,N/A,N/A,N/A,W,Pentair
Part,Automation,520658,LBL SET FEATURES ICP EZTCH,42.34,788379723835,0.01,N/A,N/A,N/A,W,Pentair
Part,Automation,520659,UOC 4AUX RPLCMNT EZTCH EZTCH 4,269.37,788379723842,1,7,12,3,W,Pentair
Part,Automation,520711,OCP 8P RPLCMNT EZTCH EZTCH 8P,404.9,788379723859,3,N/A,N/A,N/A,W,Pentair
Part,Automation,520712,OCP 4P RPLCMNT EZTCH EZTCH 4P,269.37,788379723866,0.75,11.75,7,3,w,Pentair
Part,Automation,520714Z,KIT BREAKER REST 10A ,12.34,788379727413,0.01,N/A,N/A,N/A,W,Pentair
Part,Automation,520722,XFMR SCG RPLCMNT ,106.4,788379727420,0.01,N/A,N/A,N/A,W,Pentair
Part,Automation,520723,PCBA SCG RPLCMNT ,130.95,788379727437,0.25,N/A,N/A,N/A,W,Pentair
Part,Automation,520724,CABLE 2FT SCG RPLCMNT ,40.93,788379727444,0.01,N/A,N/A,N/A,W,Pentair
Part,Automation,520731,LOADCENTER RPLCMNT EZTCH ,440.31,788379727451,N/A,N/A,N/A,N/A,W,Pentair
Part,Automation,520732,KIT ANTENNA ST MOBLTCH ,38.95,788379723620,0.01,N/A,N/A,N/A,W,Pentair
Part,Automation,520736,SWITCH FLOW ASY INTELLICHLOR,84.69,788379724016,0.01,N/A,N/A,N/A,W,Pentair
Part,Automation,520780,KIT EZTCH RPLCMNT ,16.93,788379727468,0.01,N/A,N/A,N/A,W,Pentair
Part,Automation,520814Z,KIT DOOR ENCL SM SUNTCH ,40.94,788379832605,N/A,N/A,N/A,N/A,W,Pentair
Part,Automation,520815Z,KIT RPLCMNT BATTRY MOBI2 ,130.62,788379832612,0.1,N/A,N/A,N/A,W,Pentair
Part,Automation,520818,EXPANSION COM PORT ,35.5,788379727475,3,6,3,3,W,Pentair
Part,Automation,520830Z,KIT RPLCMNT XFMR MOBI2 ,22.43,788379832629,0.01,N/A,N/A,N/A,W,Pentair
Part,Automation,520834Z,KIT REPLCMNT CRDLE MOBI2 ,64.65,788379832636,1,11.75,6,2.75,W,Pentair
Part,Automation,520841Z,KIT SUNTOUCH XFMR ,55.05,788379832643,2,7,7,3,W,Pentair
Part,Automation,520940Z,KIT PCB ASY SNTCH SOLAR ,139.77,788379832704,1.1,8,8,8,W,Pentair
Part,Automation,520941Z,KIT PCB ASY SNTCH SNGL BDY,139.77,788379832711,0.05,N/A,N/A,N/A,W,Pentair
Part,Automation,520942Z,KIT CIRCUIT BRKR 4AMP SNTCH,12.7,788379832728,0.01,N/A,N/A,N/A,W,Pentair
Part,Automation,520946Z,PCB ASY XCVR VRTUAL CBL MOBI2 RPLCMNT,183.39,788379832735,1,12,7,3,W,Pentair
Part,Automation,520957,KIT FLASH FSL ,492.7,788379788766,0.05,N/A,N/A,N/A,W,Pentair
Part,Automation,520991Z,KIT DOOR LX220/820 ,40.94,788379832742,N/A,N/A,N/A,N/A,W,Pentair
Part,Automation,521012,KIT FLASH RPLCMNT ,64.65,788379832780,0.01,N/A,N/A,N/A,W,Pentair
Part,Automation,521034Z,KIT SURGE BOARD PC100 ,91.04,788379832797,0.05,N/A,N/A,N/A,W,Pentair
Part,Automation,521051Z,PANEL HIGH VOLT RPLC CLC DEADFRONT,50.81,788379849474,12,29.25,22.12,5,W,Pentair
Part,Automation,521057Z,PANALBOARD ASY RPLC 120/240V 150A 10 BRKR,101.35,788379849481,6,15.5,11.5,5.7,W,Pentair
Part,Automation,521078Z,PANEL HIGH VOLT RPLC PC DEADFRONT,50.03,788379849498,12,29.25,22.12,5,W,Pentair
Part,Automation,521081Z,LATCH DOOR OVRCNTR RPLC PADLOCKING SS,24.38,788379849504,0.5,10,6,0.75,W,Pentair
Part,Automation,521099Z,KIT PCB ASY CP TO EZTCH ,236.17,788379849511,0.8,12,7,3,w,Pentair
Part,Automation,521109-aq,Intellicom 2 ,70.5,,N/A,N/A,N/A,N/A,F,Pentair
Part,Automation,521142Z,CIRCUIT BRKR RPLC 12A 50V,24.38,788379849528,1,6,3,3,W,Pentair
Part,Automation,521147,KIT GSKT 10PK INTLCHLR ,5.2,788379847999,1,6,6,6,W,Pentair
Part,Automation,521218,KIT SCG PWR PCBA RPLC CLC,130.95,788379849245,2,9,7,5,w,Pentair
Part,Automation,521227,DOOR LC REPLACEMENT CLC W/ET - IT LBL,101.64,788379849252,13,29.25,22.12,5,w,Pentair
Part,Automation,521228,"BEZEL OCP I5+3,I7+3,I9+3 CLC REPLACEMENT",34.36,788379849269,5,22.5,10,4,w,Pentair
Part,Automation,521229,BEZEL OCP I10+3D CLC REPLACEMENT,41.98,788379849276,0.05,N/A,N/A,N/A,w,Pentair
Part,Automation,521230,"BEZEL OCP I5+3S,I9+3S CLC REPLACEMENT",37.17,788379849283,0.01,N/A,N/A,N/A,w,Pentair
Part,Automation,521231,"BEZEL OCP I5,I10x CLC REPLACEMENT",41.98,788379849290,N/A,N/A,N/A,N/A,w,Pentair
Part,Automation,521232,FACEPLATE ASY CLC ET OCP ,33.87,788379849306,5,22.5,10,4,w,Pentair
Part,Automation,521233,XFMR SYS CLC REPLACEMENT ,75.69,788379849313,6.5,9,7,5,w,Pentair
Part,Automation,521248Z,KIT FUSE HOLDER INTLCHLR ,10.54,788379832872,0.033,6,8,0.02,w,Pentair
Part,Automation,521274,SENSORS PPM04 5PK ,663.2,788379849320,2,10,10,6,w,Pentair
Part,Automation,521277,SENSORS PPM04 25PK ,"3,307.15",788379849337,6,12,12,17.5,w,Pentair
Part,Automation,521441,KIT XFMR IC RPLC CLC ,106.4,788379849344,7,12,9,9,W,Pentair
Part,Automation,521465Z,ICHEM RPLCMNT TOP ,118.14,,2.5,12.5,11.5,7,W,Pentair
Part,Automation,521466Z,FTG RPLCMNT COMP PMP HD ,14.31,,0.4,6,10,0.5,W,Pentair
Part,Automation,521467Z,BRKT RPLCMNT ICHEM MNTG ,17.88,,0.4,9,12,0.5,W,Pentair
Part,Automation,521495,UNION RDCR RPLCMNT IC ,13.77,788379851620,0.75,7,6,3,W,Pentair
Part,Automation,521500,SPACMD PLASTICS RPLC ,24.38,788379848200,3,7,7,3,W,Pentair
Part,Automation,521501,SPACMD 150' CBL RPLC ,50.03,788379848217,4,12,12,5,W,Pentair
Part,Automation,521502,SPACMD 250' CBL RPLC ,75.69,788379848224,4,12,12,5,W,Pentair
Part,Automation,521503,SPACMD LBL WHITE RPLC ,37.2,788379848231,2,11,9,4.5,W,Pentair
Part,Automation,521504,SPACMD LBL BLK RPLC ,37.2,788379848248,2,11,9,4.5,W,Pentair
Part,Automation,521518,TUBES FTGS KIT RPLCMNT ,41.77,788379851682,0.5,6,3,3,W,Pentair
Part,Automation,521519,LID CHAMBER RPLCMNT ,53.7,788379851699,1,6,3,3,W,Pentair
Part,Automation,521520,PLUG CHAMBR WNDW RPLCMNT ,11.92,788379851705,1,6,3,3,W,Pentair
Part,Automation,521521,OVERLAY AKCOLOR RPLCMNT ,17.9,788379851712,0.6,12,12,3,W,Pentair
Part,Automation,521522,TUBING WTR AKCOLOR RPLC ,16.71,788379851729,1,6,3,3,W,Pentair
Part,Automation,521523,PCBA AK2100 COND COLOR KIT,46.54,,N/A,N/A,N/A,N/A,W,Pentair
Part,Automation,521604,CNTRL PNL SOLARTCH RPLC ,93.02,788379852627,0.864,13,7,5,W,Pentair
Part,Automation,521605,POWER KIT SOLARTCH RPLC ,116.58,788379852634,1.75,6,5,3,W,Pentair
Part,Automation,521606,KIT SOLARTCH FLASH ,118.14,788379852849,5.5,11,6.5,2.75,W,Pentair
Part,Automation,521852,CNTRL SPACMND RPL WHT ,347.57,788379856533,1.5,5,12,12,W,Pentair
Part,Automation,521853,CNTRL SPACMND BLK RPLC ,347.57,788379856540,N/A,N/A,N/A,N/A,W,Pentair
Part,Automation,521896,PWR1 TS7 POWER SUPPLY ,79.94,,N/A,8,8,8,w,Pentair
Part,Automation,522082,LBL KIT IS4 QTY 10 ,15.98,,0.01,N/A,N/A,N/A,W,Pentair
Part,Automation,522152,KIT ICHEM SRVC ,68.55,788379868017,1.3,6,6,6,W,Pentair
Part,Automation,522386,KIT REPAIR INTELLIPH OEM PMP,42.56,,0.25,10,7,1,W,Pentair
Part,Automation,522480,TUBE PMP OEM SIZE C ,20.74,,0.25,10,7,1,W,Pentair
Part,Automation,522493,KIT CHEM TUBE 20'W/LBL EX,10.38,788379867294,N/A,N/A,N/A,N/A,W,Pentair
Part,Automation,522494,KITFLOWCELL W/FLOWSWITCH ONLY EX,41.63,788379867287,N/A,N/A,N/A,N/A,W,Pentair
Part,Automation,522513Z,"VLV INJ/CHK ICHEM IPH 1/4"" JAYCO X 1/2"" MNPT",11.99,788379868369,0.25,8,8,1.5,W,Pentair
Part,Automation,5902818,"BUZZER, PIEZO TRIP-657-24SAD",20.98,788379646295,0.01,N/A,N/A,N/A,W,Pentair
Part,Automation,6010102,SWTCH TGL 2POS SP2T 2POSN WPROOF,16.79,788379646301,0.01,N/A,N/A,N/A,w,Pentair
Part,Automation,6010103,SWTCH TGL 3POS SP2T 3POSN WPROOF,16.79,788379646318,0.01,N/A,N/A,N/A,w,Pentair
Part,Automation,6100152,SWTCH MIC CVA24 SPDT NC ,6.29,788379646325,0.01,N/A,N/A,N/A,w,Pentair
Part,Automation,6870002,REMOTE PHONE INTLTCH/CP VERSION 3,313.44,788379646332,1,N/A,N/A,N/A,w,Pentair
Part,Automation,6CONDCPLR,ADPTR 6COND-6COND ,10.54,788379652487,0.01,N/A,N/A,N/A,w,Pentair
Part,Automation,6CONDTEST,TEST CABLE (6COND) ACC ,4.63,788379652517,0.01,N/A,N/A,N/A,W,Pentair
Part,Automation,7031702,"MS PHL PAN SS BLK 6-32x  1/4""",0.33,788379646356,0.01,N/A,N/A,N/A,w,Pentair
Part,Automation,7222006,"SCR TF PHL FLT ZINC #4(B) x 3/4""",0.14,788379646370,0.01,N/A,N/A,N/A,w,Pentair
Part,Automation,8023302,TERMINAL PLUG IN 2 POS ,3.34,788379646387,0.6,8.6,5.9,2,w,Pentair
Part,Automation,8023304,TERMINAL PLUG IN 4 POS ,4,788379646394,1.2,8.6,5.9,2,W,Pentair
Part,Automation,8023306,TERMINAL PLUG IN 6 POS ,6.7,788379684549,1.9,8.6,5.9,2,w,Pentair
Part,Automation,8023308,TERMINAL PLUG IN 8 POS ,8.38,788379646417,2.5,6.14,4.53,2,w,Pentair
Part,Automation,8023310,TERMINAL PLUG IN 10 POS ,9.82,788379646424,3.1,8.6,5.9,2,w,Pentair
Part,Automation,8023312,TERMINAL PLUG IN 12 POS ,10.71,788379646431,0.01,N/A,N/A,N/A,w,Pentair
Part,Automation,8660626,CABLE TEL 26/6 1000'SILV ,147.08,788379698683,0.01,N/A,N/A,N/A,w,Pentair
Part,Automation,8691030,CABLE ASY S-CVA24 ,16.74,788379646554,0.01,N/A,N/A,N/A,w,Pentair
Part,Automation,8761047,HARN WRG PCB ,4.47,788379646561,0.4,6,10,N/A,W,Pentair
Part,Automation,9142109,ORING 2-109 SILICON 70SH ,1.58,788379646592,0.01,N/A,N/A,N/A,W,Pentair
Part,Automation,9321004,HOSE CLAMP 2-3/4IN ,1.89,788379646615,0.05,0.3,0.3,N/A,w,Pentair
Part,Automation,9540810,BASE LX220 LX820 ENCL ,21.49,788379712815,N/A,N/A,N/A,N/A,W,Pentair
Part,Automation,9541143,ENCL CP3**0Z COVER/BASE/DOORS,9.56,788379692919,1,N/A,N/A,N/A,W,Pentair
Part,Automation,9987013,MOD CRIMP TOOL 6 PIN ,23.44,788379646707,0.62,N/A,N/A,N/A,w,Pentair
Part,Automation,AI101,SUPPRESSOR SURGE 115V ,152.87,788379652562,1,N/A,N/A,N/A,w,Pentair
Part,Automation,AI201,SUPPRESSOR SURGE 230V ,152.87,788379652579,1,N/A,N/A,N/A,w,Pentair
Part,Automation,BAT3,BATTERY 3V LITHIUM ,6.58,788379652586,0.1,N/A,N/A,N/A,w,Pentair
Part,Automation,CB3,CIRCUIT BREAKER 3 AMP ,11.58,788379652593,0.011,N/A,N/A,N/A,w,Pentair
Part,Automation,CM20,"2"" MANIF SYSTEM 4LBS. ",50.85,,N/A,N/A,N/A,N/A,W,Pentair
Part,Automation,CM30,"3"" MANIF SYSTEM 6LBS. ",138.08,,N/A,N/A,N/A,N/A,W,Pentair
Part,Automation,CM40,"3"" MANIF SYSTEM 8LBS. ",136.34,,0.1,N/A,N/A,N/A,W,Pentair
Part,Automation,CM50,"3"" MANIF SYSTEM 10LBS. ",181.95,,N/A,N/A,N/A,N/A,W,Pentair
Part,Automation,CM60,"3"" MANIF SYSTEM 12LBS. ",180.18,,N/A,N/A,N/A,N/A,W,Pentair
Part,Automation,CM70,"3"" MANIF SYSTEM 14LBS. ",178.41,,N/A,N/A,N/A,N/A,W,Pentair
Part,Automation,CM80,"3"" MANIF SYSTEM 16LBS. ",176.58,,N/A,N/A,N/A,N/A,W,Pentair
Part,Automation,CON6,CONN 6COND (4 QTY) ,6.22,788379652616,0.01,N/A,N/A,N/A,w,Pentair
Part,Automation,CRALX,DUAL CIRCUIT ADPTR ,60.86,788379652968,0.01,N/A,N/A,N/A,w,Pentair
Part,Automation,CVASCR,SCR MNTG CVA FINE THD 4 ,6.58,788379652999,0.01,N/A,N/A,N/A,w,Pentair
Part,Automation,CVASCRJ,SCR JANDY/CVA24 4 QTY ,6.58,788379653002,0.01,N/A,N/A,N/A,w,Pentair
Part,Automation,DU595,DOUBLE UNION SUBASSY ,9.99,,N/A,N/A,N/A,N/A,W,Pentair
Part,Automation,ENCLLX,ENCL PWR CNTR ACC ,107.41,788379653088,6,N/A,N/A,N/A,w,Pentair
Part,Automation,ESO2,SWTCH SHUTOFF W/ALARM ,132.18,788379653095,1,N/A,N/A,N/A,w,Pentair
Part,Automation,ESO3,SHUT-OFF SWTCH WITH MODULE,229.95,788379653101,0.785,7,7,3.5,w,Pentair
Part,Automation,EZ100,RF ADDITION 100 SYS ,376.13,788379653118,2,N/A,N/A,N/A,w,Pentair
Part,Automation,FKNOBG,KNOB TSTAT GRY ACC ,8.27,788379653156,N/A,N/A,N/A,N/A,w,Pentair
Part,Automation,LBL3800,LABEL SET CP3800 SERIES ,15.59,788379653293,0.01,N/A,N/A,N/A,W,Pentair
Part,Automation,LX80,CONTROLLER LX80 ,692.37,788379653613,0.01,N/A,N/A,N/A,w,Pentair
Part,Automation,LXLATCH,LATCH LX ENCL PLAS ,23.39,788379653675,0.01,N/A,N/A,N/A,W,Pentair
Part,Automation,LXLID2,LID LX ENCL PLAS ,41.29,788379653682,0.01,N/A,N/A,N/A,w,Pentair
Part,Automation,LXPIN,HINGEPINS LX ENCL 2QTY ,7.9,788379653699,0.01,N/A,N/A,N/A,w,Pentair
Part,Automation,MODESO,MODULE for ESO-2 ACCESSORY,118.45,788379653705,0.01,N/A,N/A,N/A,w,Pentair
Part,Automation,MODSOL,MODULE TEMP CNTRL LX80 ,196.6,788379653712,1,N/A,N/A,N/A,w,Pentair
Part,Automation,OVA2,"CVA-24T ADAPTER, 2.0"" ORTEGA",38.26,788379653750,0.01,N/A,N/A,N/A,w,Pentair
Part,Automation,PCLX80,PCB LX80 ,231.31,788379692704,0.44,7,7,4,w,Pentair
Part,Automation,PCLX820,PCB LX820 ,132.18,788379692926,1,N/A,N/A,N/A,w,Pentair
Part,Automation,PLATE3000,"WALL MT PLT (5"" x 10"") ",18.46,788379692667,0.01,N/A,N/A,N/A,w,Pentair
Part,Automation,RCS1,REMOTE SPA JETS SWITCH ,70.22,788379692568,0.23,N/A,N/A,N/A,W,Pentair
Part,Automation,RLYHTR,RELAY HTR REPAIR KIT ,56.73,788379692797,0.01,N/A,N/A,N/A,w,Pentair
Part,Automation,RLYLX,RELAY KIT 20 AMP DPST ,50.35,788379692513,0.4,4,3,3,w,Pentair
Part,Automation,RLYLX3HP,RELAY 3HP LC ,63.95,788379692636,1,N/A,N/A,N/A,W,Pentair
Part,Automation,RLYLXD,RELAY KIT FOR 2-SPEED PUMP,78.68,788379692537,0.4,4,3,3,w,Pentair
Part,Automation,RLYNC,RELAY KIT 20-AMP (Normally-Closed),50.35,788379692698,0.4,4,3,3,w,Pentair
Part,Automation,RLYSC,RELAY KIT 20 AMP (DPST) ,45.63,788379692544,0.4,4,3,3,w,Pentair
Part,Automation,RLYSC3HP,RELAY 3HP SOLAR CNTRL ,59.95,788379692834,1,N/A,N/A,N/A,W,Pentair
Part,Automation,RYALX,ADPT SPLICE RELAY LX ,26.25,788379690717,0.01,N/A,N/A,N/A,W,Pentair
Part,Automation,TMRLX,"TIMER, MECHANICAL (24-HOUR)",55.06,788379692520,1.5,N/A,N/A,N/A,w,Pentair
Part,Automation,TS5L,TEMPERATURE SENSOR LINEAR,32.88,788379692476,0.11,N/A,N/A,N/A,w,Pentair
Part,Automation,XFM1BK,XFMR ASY ,94.44,788379692759,8,N/A,N/A,N/A,w,Pentair
Part,Automation,XFM20,XMFR ASY LX220 CNTRL ,49.57,788379692780,1.44,4,6,4,w,Pentair
Part,Automation,XFM3BK,XFMR ASY ,94.44,788379692629,3,N/A,N/A,N/A,w,Pentair
Whole Good,Cleaners,360031,CLEANER PROWLER 820 ,740.81,788379852382,47.5,24,20,19,E,Pentair
Whole Good,Cleaners,360032,CLEANER PROWLER 830 ,963.74,788379852399,45,23.4,19,18.7,E,Pentair
Whole Good,Cleaners,360033,PROWLER 820 DEMO ,503.02,,45,23.4,19,18.7,E,Pentair
Whole Good,Cleaners,360034,PROWLER 830 DEMO ,731.66,,45,23.4,19,18.7,E,Pentair
Whole Good,Cleaners,360035,DISPLAY PROWLER 820 ,122.95,,8,23.4,19,18.7,E,Pentair
Whole Good,Cleaners,360036,DISPLAY PROWLER 830 ,119.37,,8,23.4,19,18.7,E,Pentair
Whole Good,Cleaners,360040,CLNR KK POOL NEW SEAL IG ,240.06,788379860349,20,41.5,7,17,E,Pentair
Whole Good,Cleaners,360042,SEAL IG KK POOL CLEANER PLEATED,240.06,788379860448,20,41.5,7,17,E,Pentair
Whole Good,Cleaners,360043,DISPLAY KK POOL CLNR NEW SEAL,63.11,788379860356,7.9,37,7.75,7,E,Pentair
Whole Good,Cleaners,360045,DISPLAY KK POOL CLNR PLEATED,62.86,788379860363,7.9,37,7.75,7,E,Pentair
Whole Good,Cleaners,360046,KK POOL CLNR BLD IG ,240.06,788379860370,14.8,34.5,7,17,E,Pentair
Whole Good,Cleaners,360049,KK POOL CLEANER INT IG ,240.06,788379860400,20,41.5,7,17,E,Pentair
Whole Good,Cleaners,360100,CLNR LIL SHARK ,114.12,788379860424,15,44,6,12,R,Pentair
Whole Good,Cleaners,360100-D,DISPLAY LIL SHARK ,65.65,788379862480,3.8,12.5,13,16.5,S,Pentair
Whole Good,Cleaners,360103,CLNR GREAT WHITE IG EX POOL,366.54,788379858315,24,42,19,7,R,Pentair
Whole Good,Cleaners,360141,KIT CADDY ,123.83,788379858964,10,24,20,18,E,Pentair
Whole Good,Cleaners,360156,CLEANER AG LIL SHARK CLASSIC,88.05,788379863791,12,24.4,20,8,R,Pentair
Whole Good,Cleaners,360228,CLNR RACER ,613,788379860325,22.4,28.5,20.7,11.25,R,Pentair
Whole Good,Cleaners,360228-HEAD,DISPLAY HEAD RACER ,136.61,788379868475,10.5,20,15,13,R,Pentair
Whole Good,Cleaners,360241,KIT DEBRIS BAG COLLAR ,4.62,788379862664,0.1,5,5,2,R,Pentair
Whole Good,Cleaners,360271,CLNR BLUE FURY ,290.79,788379860332,22,20,30,12,R,Pentair
Whole Good,Cleaners,360275,CLEANER REBEL ,354.64,788379862336,21,42,8.75,15,E,Pentair
Whole Good,Cleaners,360301,KIT SWEEP TAIL REGULATOR RACER,2.82,788379866853,0.05,10,15,10,R,Pentair
Whole Good,Cleaners,360302,CLNR IG WARRIOR ,354.64,788379866594,21,42,8.75,15,E,Pentair
Whole Good,Cleaners,360324,HEAD REBEL DISPLAY ,87.3,,6.4,9,6,9,E,Pentair
Whole Good,Cleaners,360325,HEAD WARRIOR DISPLAY ,87.3,788379868789,6.4,9,6,9,E,Pentair
Whole Good,Cleaners,371660,DISPLAY CLEANER HEAD ,149.35,788379862343,1,15,11,10,S,Pentair
Whole Good,Cleaners,371689,DISPLAY RACER NON LED ,99.9,788379862350,22,15,11,10,R,Pentair
Whole Good,Cleaners,GW7900,CLNR POOL SAND SHARK IG ,357.83,788379789503,15.5,40.25,10.5,10.5,R,Pentair
Whole Good,Cleaners,GW7900-BLD,CL SAND SHARK BUILDER ,340.15,788379807535,14,40,10,10,R,Pentair
Whole Good,Cleaners,GW9500,CLNR POOL GREAT WHT IG ,366.54,22315205383,19,42,7,19,R,Pentair
Whole Good,Cleaners,K50600,CLNR EZVAC AG ,127.88,718705210012,15.3,33.75,7.5,17.25,E,Pentair
Whole Good,Cleaners,K50607,E-Z VAC POOL CLEANER INTERNATIONAL,129.1,718705210029,15,7,33.5,17,E,Pentair
Whole Good,Cleaners,K60430,CLNR POOL KRUISER IG ,190.96,788379851675,18,42,17,7,E,Pentair
Whole Good,Cleaners,LL109PM,LEGEND PLATINUM - HEAD ONLY- WHITE/GRAY,129.53,788379704872,14,N/A,N/A,N/A,R,Pentair
Whole Good,Cleaners,LL109PMG,PLATINUM - HEAD ONLY - DARK GREY,129.53,788379704889,15,N/A,N/A,N/A,R,Pentair
Whole Good,Cleaners,LL109PMTGG,HEAD LGND PLTNM TRK GRY/ GRY,697.19,788379688844,15,N/A,N/A,N/A,R,Pentair
Whole Good,Cleaners,LL109PMTWW,HEAD LGND PLTNM TRK WHT/ WHT,697.19,788379688851,15,N/A,N/A,N/A,R,Pentair
Whole Good,Cleaners,LL505G,LEGEND NEW LESS PMP ,410.64,788379747817,22.66,24,23.5,11,R,Pentair
Whole Good,Cleaners,LL505GG,CLNR POOL LEGEND ALL GRY ,429.37,788379801557,22.66,24,23.5,11,R,Pentair
Whole Good,Cleaners,LL505PM,CL PLATINUM WHT AND GRY ,534.74,788379851637,21,23,11,24,R,Pentair
Whole Good,Cleaners,LL505PMG,CL PLATINUM ALL GRY ,534.74,788379851644,23,23,11,24,R,Pentair
Whole Good,Cleaners,LL509PM,CL DISPLAY PLATINUM WHT AND GRY,125.76,788379851736,15,16,16,16,R,Pentair
Whole Good,Cleaners,LL509PMG,CL DISPLAY PLATINUM ALL GRY,125.76,788379851743,15,16,16,16,R,Pentair
Whole Good,Cleaners,LX5000G,LEGEND II NEW LESS PMP ,410.64,788379747824,22.6,24,23.5,11,R,Pentair
Whole Good,Cleaners,LX5000GG,CLNR LEGEND II ALL GREY ,429.37,788379802523,20,23.5,24,11.25,R,Pentair
Whole Good,Cleaners,LX509,HSE KIT GRY LEGEND II ,204.41,788379802509,15,28.63,28.62,4.5,R,Pentair
Part,Cleaners,360002,BAG DEBRIS SNAP CLSR RPLCMNT,20.3,788379747831,0.422,10.12,11.62,3,R,Pentair
Part,Cleaners,360003,HSG TOP LL505G RPLCMNT ,34.81,788379747848,31,20,20,20,R,Pentair
Part,Cleaners,360004,HSG BTM LL505G RPLCMNT ,25.46,788379747855,1.852,14,16,8,R,Pentair
Part,Cleaners,360005,HUB CAP WHEEL LL505G RPLCMNT,1.81,788379747862,0.08,8,12,3,R,Pentair
Part,Cleaners,360006,WHEEL LL505G RPLCMNT ,6.16,788379747879,0.308,8,12,3,R,Pentair
Part,Cleaners,360007,TIRE LL505G RPLCMNT ,5.07,788379747886,0.027,8,12,3,R,Pentair
Part,Cleaners,360009,BAG DEBRIS SNAP GRY RPLC ,20.31,788379801564,0.422,4,4,6,R,Pentair
Part,Cleaners,360010,FRAME MAIN KIT RPLCMNT GREY LEGEND,409.68,788379801502,3.15,12.5,6.5,3,R,Pentair
Part,Cleaners,360011,BTM CVR KIT RPLCMNT GRY LEGEND,25.47,788379801519,1.852,14,16,8,R,Pentair
Part,Cleaners,360012,TIRE KIT RPLCMNT GRY LEGEND,5.06,788379801526,0.027,8,12,3,R,Pentair
Part,Cleaners,360013,CAP HUB KIT RPLCMNT GRY LEGEND,1.81,788379801533,0.08,8,12,3,R,Pentair
Part,Cleaners,360014,JET THRUST REPAIR KIT GRY LEGEND,9.18,788379801540,0.01,4.25,7.25,0.5,R,Pentair
Part,Cleaners,360016,FRAME MAIN KIT RPLCMNT GREY LEGEND II,473.47,788379802769,21,23.5,24,11,R,Pentair
Part,Cleaners,360017,MAST FEED GRY RPLCMNT W/SWVL AND ORNG L2,20.97,788379802776,6.22,15,15,10,R,Pentair
Part,Cleaners,360018,VLV BKUP GREY RPLCMNT LEGEND II,38.82,788379802783,12.81,15,15,10,R,Pentair
Part,Cleaners,360019,FLOAT FEED HOSE RPLCMNT ,6.05,788379802790,7.5,13.5,10.5,10.25,R,Pentair
Part,Cleaners,360020,HOSE FEED GRY 6'RPLCMNT LEGEND II,12.23,788379802806,12.65,16,16,16.75,R,Pentair
Part,Cleaners,360021,HOSE FEED GRY 2'RPLCMNT LEGEND II,4.41,788379802813,12.65,16,16,16.75,R,Pentair
Part,Cleaners,360022,HOSE MENDER GRY W/ORNG L2 RPLCMNT,5.26,788379802820,1.06,7.5,7.75,8.75,R,Pentair
Part,Cleaners,360023,SWVL HSE GREY RPLCMNT LEGEND II,19.61,788379802837,4.426,15,15,10,R,Pentair
Part,Cleaners,360024,FTG WALL GREY RPLCMNT LEGEND II,14.19,788379802844,11.06,15,15,10,R,Pentair
Part,Cleaners,360025,FTG WALL VLV ASY RPLC ,12.19,788379802851,0.71,7.5,8.75,8.75,R,Pentair
Part,Cleaners,360037,KIT WARR PROWLER 820 ,462.27,788379856243,20,16,16,16,E,Pentair
Part,Cleaners,360038,KIT WARR PROWLER 830 ,462.27,788379856250,20,15.5,15.5,15.5,E,Pentair
Part,Cleaners,360039,TESTER POWER SUPPLY ,29.78,788379856267,0.01,8,2.5,2.5,E,Pentair
Part,Cleaners,360123,FILTER SPRING MTC5/6 4 PCS,42.52,788379856274,0.1,N/A,N/A,N/A,E,Pentair
Part,Cleaners,360124,CARTRIDGE MTC5/6 MCC5/6 ,70.08,788379856281,1,12,6,2.5,E,Pentair
Part,Cleaners,360125,PS DYN RESET USA 2010 ,193.07,788379856298,5,14.24,5.25,9.25,E,Pentair
Part,Cleaners,360126,SWITCH PWR SUPPLY DYN TIMER,193.07,788379856304,0.25,14.24,5.25,9.25,E,Pentair
Part,Cleaners,360129,KIT PROWLER 820 CARTON ,27.8,,4.5,39,43,4,E,Pentair
Part,Cleaners,360130,KIT PROWLER 830 CARTON ,27.8,,15,39,43,4,E,Pentair
Part,Cleaners,360131,IMPELLER PROWLER RPLC ,11.38,788379858865,0.01,N/A,N/A,N/A,E,Pentair
Part,Cleaners,360132,MTR 820 PROWLER RPLCMNT ,294.19,788379858872,7,12.5,5,9,E,Pentair
Part,Cleaners,360133,TRACK TIMING PROWLR RPLC ,28.06,788379858889,1,16,8,2,E,Pentair
Part,Cleaners,360134,WHEEL SIDE PROWLER RPLC ,5.27,788379858896,N/A,3,3,1,E,Pentair
Part,Cleaners,360135,TUBE WHEEL PROWLER RPLC ,44.18,788379858902,1,16,3,3,E,Pentair
Part,Cleaners,360136,BRUSH PROWLER RPLC ,34.34,788379858919,0.75,13,8,1,E,Pentair
Part,Cleaners,360137,CABLE PROWLER RPLC ,194.51,788379858926,5,20,20,4,E,Pentair
