Part/WG,Category,part_number,title,price,upc,weight,length,width,height,Primary Site,,
Whole Good,White Goods,08650-3404E,U-3 SLIP GRY W/TAN ASY , 54.80 ,022315301658,8.000,16.00,11.00,20.00,R,,
Whole Good,White Goods,08650-4403,"U-3 SKMR WHT LID 2""NPT W/1.5""NPT RDCR W/O FLOAT", 47.95 ,022315127180,8.000,11.00,16.00,20.00,R,,
Whole Good,White Goods,08650-4404,"U-3 SKMR WHT LID 2""SLP W/1.5""SLP RDCR W/O FLOAT", 47.95 ,022315127197,7.000,15.50,10.50,20.00,R,,
Whole Good,White Goods,08650-5403,"U-3 SKMR TAN LID 2""NPT W/1.5""NPT RDCR W/O FLOAT", 47.95 ,022315127203,8.000,10.50,15.50,20.00,R,,
Whole Good,White Goods,08650-5404,"U-3 SKMR TAN LID 2""SLP W/1.5""SLP RDCR W/O FLOAT", 47.95 ,022315127210,8.000,15.50,10.50,20.00,R,,
Whole Good,White Goods,08650-6403,U-3 SKMR GRY NPT RES W/O FLOAT ASY, 47.95 ,022315217843,7.000,15.50,10.50,19.75,R,,
Whole Good,White Goods,08650-6403E,U-3 SKMR GRY W/TAN LID NPT RESID, 47.95 ,022315303133,7.140,10.50,15.25,19.75,R,,
Whole Good,White Goods,08650-6404,U-3 SKMR GRY SLP RES W/O FLOAT ASY, 47.95 ,022315217850,7.000,15.50,10.50,19.75,R,,
Whole Good,White Goods,08650-6404E,U-3 SLIP GRY/TAN W/O FLOAT, 47.95 ,022315302327,7.000,15.00,10.00,20.00,R,,
Whole Good,White Goods,08655-0007,"VLV CHK 1.5"" ", 9.75 ,022315127227,0.100,N/A,N/A,N/A,R,,
Whole Good,White Goods,08655-0017,CHECK VLV ASY , 9.75 ,022315127234,0.100,22.25,15.00,8.000,R,,
Whole Good,White Goods,09655-0010,SKMR SPACER BLOCK , 2.87 ,788379776367,0.250,12.00,7.000,1.000,R,,
Whole Good,White Goods,09655-1403,"U-3 V-LINER WHT 2""NPT W/1.5""NPT RDCR", 87.50 ,022315127289,8.000,11.00,16.00,20.00,R,,
Whole Good,White Goods,09655-1404,"U-3 V-LINER WHT 2""SLP W/1.5""SLP RDCR", 87.50 ,022315127296,11.00,19.50,12.25,19.75,R,,
Whole Good,White Goods,09655-2403,"U-3 V-LINER TAN 2""NPT W/1.5""NPT RDCR", 87.50 ,022315127302,11.00,N/A,N/A,N/A,R,,
Whole Good,White Goods,09655-2404,"U-3 V-LINER TAN 2""SLP W/1.5""SLP RDCR", 87.50 ,022315127319,11.00,N/A,N/A,N/A,R,,
Whole Good,Heaters,10526101,BURNER SUPPORT WELDMENT , 86.70 ,,N/A,N/A,N/A,N/A,00049982,,
Whole Good,Pumps,10PL,JET PMP 1HP 115/230V 1PHCONV BERK, 492.62 ,022315169142,N/A,N/A,N/A,N/A,A,,
Whole Good,Paragon,11200,AQUATRAM W/ANCHOR ," 3,074.87 ",788379864958,N/A,N/A,N/A,N/A,P,,
Whole Good,Paragon,11200-A,AQUATRAM WO ANCHOR ," 2,902.27 ",,N/A,N/A,N/A,N/A,P,,
Whole Good,Paragon,11201,AQUATRAM W/ANCHOR LFT FACING," 3,074.87 ",,N/A,N/A,N/A,N/A,P,,
Whole Good,Paragon,11201-A,AQUATRAM WO ANCHOR LFT FACING," 2,902.27 ",,N/A,N/A,N/A,N/A,,,
Whole Good,Paragon,11203,AQUATRAM TRANSPORT CART , 545.66 ,,N/A,N/A,N/A,N/A,P,,
Whole Good,Paragon,11204,AQUATRAM PROTECTIVE CVR , 124.97 ,,N/A,N/A,N/A,N/A,P,,
Whole Good,Paragon,11205,ADJ HEADREST AQUATRAM , 136.08 ,,N/A,N/A,N/A,N/A,,,
Whole Good,Paragon,11206,AQUATRAM SER ADJ CHEST STRAP, 23.43 ,,N/A,N/A,N/A,N/A,,,
Whole Good,Paragon,11207,AQUATRAM SER CYCLE ATTACHMENT, 217.59 ,,N/A,N/A,N/A,N/A,P,,
Whole Good,Paragon,11208,AQUATRAM SER PULLOUT LEG REST, 191.93 ,,N/A,N/A,N/A,N/A,,,
Whole Good,Paragon,11210,AQUATRAM W/ DEEP DRAFT CONFIG. ANCHOR INCLUDED," 3,789.71 ",,N/A,N/A,N/A,N/A,P,,
Whole Good,Paragon,11211,AQUATRAM SER BTRY , 172.96 ,,N/A,N/A,N/A,N/A,P,,
Whole Good,Paragon,11213,AQUATRAM SER FOOTREST , 65.84 ,,N/A,N/A,N/A,N/A,P,,
Whole Good,Paragon,11214,AQUATRAM SER SEAT W/ARMS RPLCMNT, 175.19 ,,N/A,N/A,N/A,N/A,P,,
Whole Good,Paragon,11215,AQUATRAM SER SEAT BELT RPLCMNT, 22.32 ,,N/A,N/A,N/A,N/A,P,,
Whole Good,Paragon,11220,AQUATRAM 90 W/ QS ANCHOR SQUARE POST MODEL," 2,732.49 ",,N/A,N/A,N/A,N/A,P,,
Whole Good,Paragon,11220-A,AQUATRAM 90 W/O QS ANCHR SQUARE POST MODEL," 2,558.31 ",,N/A,N/A,N/A,N/A,,,
Whole Good,Paragon,11221,"AQUATRAM 90 ROUND POST MODEL, ANCHOR INCLUDED"," 2,558.31 ",,N/A,N/A,N/A,N/A,P,,
Whole Good,Paragon,11221-A,"AQUATRAM 90 ROUND POST MODEL, LESS ANCHOR"," 2,498.44 ",,N/A,N/A,N/A,N/A,,,
Whole Good,Paragon,11222,AQUATRAM 90 LIFT COVER , 263.45 ,,N/A,N/A,N/A,N/A,,,
Whole Good,Paragon,11224,AQUATRAM 90 TRANSPRT CRT , 903.58 ,,N/A,N/A,N/A,N/A,,,
Whole Good,Paragon,11230,AQUATRAM LT W/ANCHOR KIT ," 2,567.78 ",788379864934,N/A,N/A,N/A,N/A,P,,
Whole Good,Paragon,11230-A,AQUATRAM LT WO ANCHOR KIT," 2,398.46 ",788379864941,N/A,N/A,N/A,N/A,P,,
Whole Good,Paragon,11231,AQUATRAM LT ANCHOR KIT ONLY, 169.32 ,,N/A,N/A,N/A,N/A,P,,
Whole Good,Paragon,11232,AQUATRAM LT TRANSPORT CART, 128.32 ,,N/A,N/A,N/A,N/A,P,,
Whole Good,Paragon,11234,AQUATRAM LT REPLACEMENT ACTUATOR WITH FRAME, 330.35 ,,N/A,N/A,N/A,N/A,,,
Whole Good,Paragon,11235,AQUATRAM LT/PT REPLCMENT INTRGRTD CONTRL/BATT BOX, 281.19 ,,N/A,N/A,N/A,N/A,,,
Whole Good,Paragon,11236,AQUATRAM LT/PT REPLCMENT INTRGRTD HANDSET CONTROL, 107.45 ,,N/A,N/A,N/A,N/A,,,
Whole Good,Paragon,11237,AQUATRAM LT/PT REPLCMENT CHARGEER CHORD, 25.15 ,,N/A,N/A,N/A,N/A,,,
Whole Good,Paragon,11250,AQUATRAM 360 W/ANCHOR ," 4,092.75 ",788379864965,N/A,N/A,N/A,N/A,P,,
Whole Good,Paragon,11250-A,AQUATRAM 360 WO ANCHOR ," 3,923.44 ",788379864972,N/A,N/A,N/A,N/A,P,,
Whole Good,Paragon,11252,AQUATRAM 360 ANCHOR KIT W/CAP, 172.96 ,,N/A,N/A,N/A,N/A,P,,
Whole Good,Paragon,11253,AQUATRAM 360 TRANSPORT CART," 1,143.75 ",,N/A,N/A,N/A,N/A,P,,
Whole Good,Paragon,11254,AQUATRAM 360 ADJ HEAD REST, 188.58 ,,N/A,N/A,N/A,N/A,,,
Whole Good,Paragon,11255,AQUATRAM 360 SLING ARM OPT 500# CAP, 384.97 ,,N/A,N/A,N/A,N/A,,,
Whole Good,Paragon,11256,AQUATRAM 360 SLING 500# CAP RPLCMNT, 166.26 ,,N/A,N/A,N/A,N/A,,,
Whole Good,Paragon,11256-B,AQUATRAM 360 SLING BARS RPLCMNT, 32.36 ,,N/A,N/A,N/A,N/A,,,
Whole Good,Paragon,11256-C,AQUATRAM 360 SLING CHAIN SET RPLCMNT, 121.63 ,,N/A,N/A,N/A,N/A,,,
Whole Good,Paragon,11257,AQUATRAM 360 PROTECTIVE CVR, 251.07 ,,N/A,N/A,N/A,N/A,P,,
Whole Good,Paragon,11258,AQUATRAM 360 GURNEY OPT ," 1,143.75 ",,N/A,N/A,N/A,N/A,,,
Whole Good,Paragon,11259,"AQUATRAM 360 WHEELCHAIR OPT 22"" CHAIR INCLUDED"," 2,967.06 ",,N/A,N/A,N/A,N/A,P,,
Whole Good,Paragon,11260,AQUATRAM 360 SPINEBOARD OPT, 727.54 ,,N/A,N/A,N/A,N/A,,,
Whole Good,Paragon,11261,AQUATRAM 360 HEAD IMMOBILIZER FOR SPINBRD, 109.35 ,,N/A,N/A,N/A,N/A,,,
Whole Good,Paragon,11262,"AQUATRAM 360 24""WIDE PVC STYLE SEAT 400# CAP", 306.86 ,,N/A,N/A,N/A,N/A,P,,
Whole Good,Paragon,11270,AQUATRAM HAND CNTRL RPLCMNT, 97.08 ,,N/A,N/A,N/A,N/A,,,
Whole Good,Paragon,11271,AQUATRAM CNTRL BOX RPLCMNT, 132.79 ,,N/A,N/A,N/A,N/A,,,
Whole Good,Paragon,11272,AQUATRAM ACUATOR W/FRAME RPLCMNT, 634.92 ,,N/A,N/A,N/A,N/A,,,
Whole Good,Paragon,11273,AQUATRAM ACUATOR CVR RPLCMNT, 21.20 ,,N/A,N/A,N/A,N/A,P,,
Whole Good,Paragon,11274,AQUATRAM 360 HAND CNTRL 4 BUTTON RPLCMNT, 95.96 ,,N/A,N/A,N/A,N/A,P,,
Whole Good,Paragon,11275,AQUATRAM 360 CNTRL BOX RPLCMNT, 132.79 ,,N/A,N/A,N/A,N/A,P,,
Whole Good,Paragon,11276,AQUATRAM 360 ACUATOR RPLCMNT, 463.08 ,,N/A,N/A,N/A,N/A,,,
Whole Good,Paragon,11277,AQUATRAM SER CHARGER , 177.42 ,,N/A,N/A,N/A,N/A,P,,
Whole Good,Paragon,11280,AQUATRAM PT PORTABLE LIFT," 3,977.90 ",788379864989,N/A,N/A,N/A,N/A,P,,
Whole Good,Paragon,11285,AQUATRAM PT PRTCTV COVER , 204.61 ,788379864996,N/A,N/A,N/A,N/A,P,,
Whole Good,Paragon,11287,"AQUATRAM PT UPGRADE PKG EXTR BATT,COV,HDRST,CSTS", 459.52 ,,N/A,N/A,N/A,N/A,P,,
Whole Good,Heaters,12C3019,TRIM FRNT JKT PWRMX 1250 BLK, 37.89 ,788379816094,N/A,N/A,N/A,N/A,00049982,,
Whole Good,Filters,140005,FLT TR60 TAN CTWY , 267.93 ,788379722098,32.00,24.50,25.50,41.00,E,,
Whole Good,Filters,140210,FLT TR100 ALMD WO VLV , 570.05 ,788379665999,65.00,31.50,31.50,37.50,E,,
Whole Good,Filters,140212,FLT TR60 CLEARPRO , 446.37 ,788379742898,36.30,24.50,24.50,31.50,E,,
Whole Good,Filters,140236,FLT TR40 NO VLV SND ALMD , 289.44 ,788379666064,25.40,19.25,19.25,29.75,E,,
Whole Good,Filters,140243,FLT TR140 NO VLV SND ALM , 835.17 ,788379666095,75.00,39.50,39.50,41.50,E,,
Whole Good,Filters,140249,FLT TR50 NO VLV SND ALMD , 320.36 ,788379666118,28.00,21.50,22.25,28.75,E,,
Whole Good,Filters,140264,FLT TR60 NO VLV SND ALMD , 406.55 ,788379666125,44.00,24.50,24.50,31.50,E,,
Whole Good,Filters,140310,FLT TR100C3 COMM BLK , 760.36 ,788379666170,65.00,31.50,31.50,37.50,E,,
Whole Good,Filters,140315,FLT TR100C WO VLV ALMD , 603.95 ,788379666194,70.00,31.50,31.50,37.50,E,,
Whole Good,Filters,140316,FLT TR140C WO VLV ALMD , 894.30 ,788379666200,82.00,39.50,39.50,41.50,E,,
Whole Good,Filters,140335,FLT TR100HD BLK ONLY , 656.38 ,788379666224,65.00,31.50,31.50,37.50,E,,
Whole Good,Filters,140342,FLT TR140C3 COMM BLK ," 1,067.25 ",788379666255,82.00,39.50,39.50,41.50,E,,
Whole Good,Filters,143461,"FLT THS 34""X61""SAND "," 5,999.38 ",788379723637,575.0,86.00,48.50,58.00,P,,
Whole Good,Filters,143461ADP,"4"" GRV COUP TO 4""PVC PIP KIT FOR THS3461", 153.83 ,,N/A,N/A,N/A,N/A,,,
Whole Good,Filters,143484,FLT HORIZ THS 34X84 ," 6,526.60 ",788379666675,610.0,111.0,55.50,51.00,P,,
Whole Good,Filters,144126,FLT TA40D 6WAY VLV ALMD , 267.34 ,788379666774,28.60,19.50,19.25,36.50,E,,
Whole Good,Filters,144127,FLT TA50D 6WAY VLV ALMD , 293.83 ,788379666781,31.65,22.00,22.00,38.50,E,,
Whole Good,Filters,144272,FLT HORIZ THS 42x72 ," 6,765.64 ",788379666798,650.0,111.0,55.50,58.50,P,,
Whole Good,Filters,144284,FLT HORIZ THS 42x84 ," 7,639.54 ",788379666804,725.0,111.0,55.50,58.50,P,,
Whole Good,Filters,144296,FLT HORIZ THS 42x96 ," 8,127.18 ",788379666811,800.0,111.0,55.50,58.50,P,,
Whole Good,Filters,145201,FLT TA60D CLEARPRO , 358.00 ,788379742904,37.85,24.00,24.50,41.50,E,,
Whole Good,Filters,145240,"FLT TA100D W/2""VLV ALMD ", 493.38 ,788379667320,78.00,31.00,31.00,47.00,E,,
Whole Good,Filters,145241,FLT TA60D W/6WAY VLV ALM , 318.15 ,788379667337,30.00,24.00,24.50,41.50,E,,
Whole Good,Systems,145248,"SD40 DYNII N1 1 CSA 6POS 1.5""VLV ALM", 290.35 ,788379667351,55.00,25.00,32.50,28.00,E,,
Whole Good,Systems,145249,"SD40 DYNII N1 1 1/2 CSA 6POS 1.5""VLV ALM", 345.40 ,788379667368,55.00,N/A,N/A,N/A,E,,
Whole Good,Filters,145300,FLT SD80 CLEARPRO , 299.44 ,788379742911,76.00,26.50,27.00,47.00,E,,
Whole Good,Systems,145304,SYS SD40 W/340291SR 25'CRD VD W/O HK, 401.22 ,788379724740,75.50,25.00,32.50,28.50,E,,
Whole Good,Systems,145305,SYS SD60 OPFL 1.5HP 25' CRD VD, 449.07 ,788379724764,65.00,24.50,35.00,34.50,E,,
Whole Good,Filters,145315,"FLT SD35 1.5""MPT VLV BLMOLD 15 ALMD", 176.90 ,788379667382,22.00,16.00,16.00,33.00,E,,
Whole Good,Filters,145320,"FLT SD40 1.5"" MPT VLV BLMOLD 19 ALMD", 212.37 ,788379667412,30.00,20.00,23.00,35.00,E,,
Whole Good,Filters,145321,"FLT SD19 W/1.5""MPT VLV ALMD W/154894", 213.12 ,788379667429,31.00,20.00,23.00,35.00,E,,
Whole Good,Filters,145322,FLT ASY SD60 ALMOND , 240.12 ,788379667436,44.00,26.75,22.75,39.75,E,,
Whole Good,Filters,145333,"FLT SD80 MPT VLV 1.5"" ", 260.85 ,788379690489,76.00,26.50,27.00,47.00,E,,
Whole Good,Systems,145351,SYS SD40 OPTFL 1HP 25' CRD VD, 407.29 ,788379816759,77.00,N/A,N/A,N/A,E,,
Whole Good,Systems,145352,SYS SD40 OPTFL 1.5HP 25' CRD VD, 425.80 ,788379816766,77.00,N/A,N/A,N/A,E,,
Whole Good,Filters,145359,"FLT CF II 16""BLMLD BLK W/1.5""MPT VLV", 172.46 ,788379790196,22.00,16.00,16.00,33.00,E,,
Whole Good,Filters,145360,"FLT CF II 19""BLMLD BLK W/1.5""MPT VLV", 207.04 ,788379790202,30.00,20.00,23.00,35.00,E,,
Whole Good,Filters,145361,"FLT CF II 22""BLMLD BLK W/1.5""MPT VLV", 234.10 ,788379790219,44.00,22.50,19.40,34.00,E,,
Whole Good,Filters,145362,"FLT CF II 24""BLMLD BLK W/1.5""MPT VLV", 241.59 ,788379790226,76.00,28.00,28.00,50.00,E,,
Whole Good,Filters,145363,"FLT CF II 26""BLMLD BLK W/1.5""MPT VLV", 254.31 ,788379790233,76.00,27.00,27.00,48.00,E,,
Whole Good,Filters,145367,"FLT SD70 1.5""MPT VLV BLMOLD 24 ALMD", 247.80 ,788379791506,76.00,26.50,27.00,47.00,E,,
Whole Good,Systems,145383,SYS SD40 W/OPTFL 348056  W/6'HK W/UNZD PTF, 395.76 ,788379852887,54.00,22.80,19.40,45.30,E,,
Whole Good,Filters,145385,"FLT TA60 W/2""HYBRID VLV ", 321.91 ,788379853273,41.50,19.00,19.00,40.00,E,,
Whole Good,Filters,145386,"FLT SD80 W/2""HYBRID VLV ", 266.88 ,788379853280,76.00,30.00,30.00,50.00,E,,
Whole Good,Filters,145387,"FLT CFII 26""W/2""HYBRID VLV", 260.19 ,788379853297,76.00,30.00,30.00,50.00,E,,
Whole Good,Filters,145388,"FLT SD80 CLEARPRO W/2"" HYBRID VLV", 320.37 ,788379857820,76.00,30.00,30.00,50.00,E,,
Whole Good,Filters,145389,"FLT TA60 CLEARPRO W/2"" HYBRID VALVE", 337.57 ,788379858728,41.50,24.00,24.00,42.00,E,,
Whole Good,Filters,145390,"FLT CFII 26"" CLEARPRO W/2"" HYBRID VLV", 320.36 ,788379858308,76.00,27.00,27.00,48.00,E,,
Whole Good,Filters,146400,"KIT TWO FLT 3"" SCH 40 "," 1,530.43 ",788379607425,65.00,16.00,16.00,28.00,E,,
Whole Good,Filters,146402,"KIT TWO FLT 4"" SCH 40 "," 1,851.38 ",788379607449,103.0,19.00,15.00,28.00,E,,
Whole Good,Filters,146403,"KIT TWO FLT 4"" SCH 80 "," 1,970.76 ",788379607456,103.0,19.00,15.00,28.00,E,,
Whole Good,Filters,146404,"KIT TWO FLT 6"" SCH 40 "," 2,931.66 ",788379607463,199.0,27.00,27.00,24.00,E,,
Whole Good,Filters,146405,"KIT TWO FLT 6"" SCH 80 "," 3,121.50 ",788379607470,199.0,27.00,27.00,24.00,E,,
Whole Good,Filters,146406,"KIT ONE FLT 4"" SCH 40 ", 189.83 ,788379607487,14.00,27.00,15.00,13.00,E,,
Whole Good,Filters,146407,"KIT ONE FLT 4"" SCH 80 ", 250.51 ,788379607494,18.00,27.00,15.00,13.00,E,,
Whole Good,Filters,146408,"KIT ONE FLT 6"" SCH 40 ", 379.66 ,788379607500,27.00,21.00,15.00,13.00,E,,
Whole Good,Filters,146409,"KIT ONE FLT 6"" SCH 80 ", 469.71 ,788379607517,37.00,21.00,15.00,13.00,E,,
Whole Good,Filters,147400,"KIT 3""2FLT SCH40 W/3""FTG "," 1,366.70 ",788379607548,75.00,17.00,16.00,29.00,E,,
Whole Good,Filters,147401,"KIT 3""2FLT SCH80 W/3""FTG "," 1,445.29 ",788379607555,75.00,17.00,16.00,29.00,E,,
Whole Good,Filters,147402,"KIT 4""2FLT SCH40 W/3""FTG "," 1,783.24 ",788379607562,103.0,27.00,26.00,27.00,E,,
Whole Good,Filters,147403,"KIT 4""2FLT SCH80 W/3""FTG "," 1,883.86 ",788379607579,103.0,26.00,26.00,26.00,E,,
Whole Good,Filters,147404,"KIT 6""2FLT SCH40 W/3""FTG "," 2,789.71 ",788379607586,199.0,27.00,27.00,27.00,E,,
Whole Good,Filters,147405,"KIT 6""2FLT SCH80 W/3""FTG "," 2,938.94 ",788379607593,199.0,27.00,27.00,27.00,E,,
Whole Good,Filters,147406,"KIT 4""1FLT SCH40 W/3""FTG ", 223.38 ,788379607609,14.00,16.00,16.00,29.00,E,,
Whole Good,Filters,147407,"KIT 4""1FLT SCH80 W/3""FTG ", 213.60 ,788379607616,14.00,16.00,16.00,29.00,E,,
Whole Good,Filters,147408,"KIT 6""1FLT SCH40 W/3""FTG ", 294.54 ,788379607623,27.00,16.00,16.00,29.00,E,,
Whole Good,Filters,147409,"KIT 6""1FLT SCH80 W/3""FTG ", 511.83 ,788379607630,37.00,16.00,16.00,17.00,E,,
Whole Good,Filters,147411,FLT SMBW 4060 , 721.13 ,788379668044,83.00,22.00,22.00,47.00,w,,
Whole Good,Valves,14971-TM-22-L,"VLV 2"" TOP MOUNT CRISTAL-FLO CAR", 110.68 ,022315128385,7.050,10.25,9.250,13.00,E,,
Whole Good,Filters,151608,WRNCH AL TA100 , 107.18 ,788379694630,1.950,24.00,16.00,10.00,E,,
Whole Good,Filters,155700,KIT FACE PIPE BTRFLY VLV 1 TANK," 2,634.53 ",788379607678,325.0,48.00,48.00,36.00,P,,
Whole Good,Filters,155700EF,EFFLUENT MANIFOLD FOR 155700 FP KIT, 583.15 ,,N/A,N/A,N/A,N/A,P,,
Whole Good,Filters,155701,KIT FACE PIPE DIAPHRAGM VALVE 1 TANK," 4,557.10 ",788379607685,250.0,42.00,42.00,38.00,P,,
Whole Good,Filters,155702,KIT FACE PIPE B/F VLV 1TANK THS3461," 2,084.28 ",788379727826,325.0,42.00,42.00,38.00,P,,
Whole Good,Filters,155703,KIT FACE PIPE DIAPHRAGM VALVE 1 TANK THS3461," 2,891.08 ",788379727833,300.0,42.00,42.00,38.00,P,,
Whole Good,Filters,155704,"KIT ADDER THS 3TANK 3461 4"" GROOVED COUPLING", 783.82 ,,N/A,N/A,N/A,N/A,P,,
Whole Good,Filters,155705,UPGRADE TO MANWAY WITH VIEWPORT 50 PSI TANKS, 360.05 ,788379747596,N/A,N/A,N/A,N/A,P,,
Whole Good,Filters,155706,KIT MANWAY WITH VIEWPORT RETROFIT THS, 573.24 ,788379747602,N/A,N/A,N/A,N/A,P,,
Whole Good,Filters,155720,KIT FACE PIPE BTRFLY VLV 2 TANK," 3,389.98 ",788379607692,375.0,48.00,48.00,36.00,P,,
Whole Good,Filters,155721,KIT FACE PIPE DIAPHRAGM VALVE 2 TANK THS3484," 9,028.02 ",788379607708,400.0,48.00,48.00,36.00,P,,
Whole Good,Filters,155722,KIT FACE PIPE B/F VLV 2TANK THS 3461," 3,399.08 ",788379727840,375.0,48.00,48.00,36.00,P,,
Whole Good,Filters,155723,KIT FACE PIPE DIAPHRAGM VALVE 2 TANK THS3461," 6,267.75 ",788379727857,350.0,48.00,48.00,36.00,P,,
Whole Good,Filters,155730,KIT FACE PIPE DIAPHRAGM VALVE 2 TANK," 9,028.02 ",788379607715,400.0,48.00,48.00,36.00,P,,
Whole Good,Filters,156100,KIT TEMPERATURE PROBE SMOOTHIE, 224.74 ,788379607746,12.00,12.00,10.00,6.000,P,,
Whole Good,Filters,156150,FLOWMETER/SADDLE KIT SMOOTHIE," 1,072.71 ",788379607753,1.000,N/A,N/A,N/A,P,,
Whole Good,Filters,156400,"SEMI-AUTO CONTRLR.,1TANK SMOOTHIE"," 1,067.03 ",788379607760,0.010,N/A,N/A,N/A,P,,
Whole Good,Filters,156450,"SEMI-AUTO CONTRLR.,2TANK SMOOTHIE"," 1,067.03 ",788379607777,0.040,N/A,N/A,N/A,P,,
Whole Good,Filters,156800,"AUTO CONTROLLER, 2-TANK SMOOTHIE"," 7,545.40 ",788379607784,25.00,18.00,20.00,24.00,P,,
Whole Good,Filters,156850,"AUTO CONTROLLER, 1-TANK SMOOTHIE"," 7,545.41 ",788379607791,25.00,18.00,20.00,24.00,P,,
Whole Good,Filters,160003,FLT CLN/CLR CUTAWAY , 206.56 ,788379722524,20.00,14.50,14.00,41.50,E,,
Whole Good,Filters,160301,FLT CNC PLS 420 , 625.07 ,788379670139,75.00,22.00,22.50,45.00,W,,
Whole Good,Filters,160310,FLT CNC PLS 240 , 460.39 ,788379670160,60.00,22.00,22.00,33.50,W,,
Whole Good,Filters,160311,FLT CNC 125SF ALMD , 311.83 ,788379745943,N/A,24.50,38.50,19.00,E,,
Whole Good,Filters,160314,FLT CNC 50SF ALMD , 163.56 ,788379670184,17.00,14.25,14.50,19.25,e,,
Whole Good,Filters,160315,FLT CNC 75SF ALMD , 211.91 ,788379670191,26.00,14.00,14.00,26.50,E,,
Whole Good,Filters,160316,FLT CNC 100SF ALMD , 268.24 ,788379670207,25.00,14.00,15.50,34.50,E,,
Whole Good,Filters,160317,FLT CNC 150SF ALMD , 355.43 ,788379670214,35.00,14.00,14.00,41.50,E,,
Whole Good,Filters,160318,FLT CNC 200SF ALMD , 416.23 ,788379670221,35.00,14.00,14.00,41.50,E,,
Whole Good,Filters,160332,FLT CNC PLS 520 , 773.81 ,788379670238,83.00,22.00,22.50,50.00,W,,
Whole Good,Filters,160340,FLT CNC PLS 320 , 550.70 ,788379670283,70.00,22.00,22.00,39.00,W,,
Whole Good,Filters,160349,FLT CNC 175SF ALMD , 389.18 ,788379727864,35.00,14.00,14.00,41.50,E,,
Whole Good,Filters,160350,FLT POSICLEAR RP 200 SF BLK, 390.16 ,788379851569,35.00,17.50,14.50,42.00,E,,
Whole Good,Filters,160351,FLT POSICLEAR RP 100 SF BLK, 243.43 ,788379851576,33.50,17.50,14.50,34.00,E,,
Whole Good,Filters,160352,FLT POSICLEAR RP 150 SF BLK, 334.48 ,788379851583,35.00,17.50,14.50,42.00,E,,
Whole Good,Filters,160353,FLT CNC RP 200SF , 390.16 ,788379851590,35.00,17.50,14.50,42.00,E,,
Whole Good,Filters,160354,FLT CNC RP 100SF0 , 243.43 ,788379851606,33.50,17.50,14.50,34.00,E,,
Whole Good,Filters,160355,FLT CNC RP 150SF0 , 334.48 ,788379851613,35.00,17.50,14.50,42.00,E,,
Whole Good,Filters,160460,FLT S1000-50-AQ , 118.05 ,,17.00,14.00,14.00,20.00,E,,
Whole Good,Filters,160461,FLT S1000-75-AQ , 116.35 ,,26.00,14.00,14.00,27.00,E,,
Whole Good,Filters,160462,FLT S1000-100-AQ , 138.50 ,,25.00,14.00,14.00,34.00,E,,
Whole Good,Filters,160463,FLT S1000-150-AQ , 184.65 ,,35.00,14.00,14.00,42.00,E,,
Whole Good,Filters,160464,FLT S1000-200-AQ , 215.06 ,,35.00,14.00,14.00,42.00,E,,
Whole Good,Pumps,16502-0024,MTR 3/4HP 3/60/575 FRJ56C, 294.05 ,788379763015,1.000,N/A,N/A,N/A,E,,
Whole Good,Pumps,16830-0320,MTR 7.5HP 3600/60/3 TE 200V 184JM, 567.32 ,022315368729,72.00,N/A,N/A,N/A,A,,
Whole Good,Pumps,16830-0340M,MTR 7.5HP 3000/50/3 TE 220/380V 213JM, 796.63 ,022315368736,1.000,N/A,N/A,N/A,A,,
Whole Good,Pumps,16831-0320,MTR 10HP 3600/60/3 TE 200V 215JM, 716.97 ,022315368828,117.0,N/A,N/A,N/A,A,,
Whole Good,Pumps,16831-0340M,MTR 10HP 3000/50/3 TE 220/380V 215JM," 1,222.12 ",022315368835,1.000,N/A,N/A,N/A,A,,
Whole Good,Pumps,16832-0320,MTR 15HP 3600/60/3 TE 200V 215JM, 829.30 ,022315368842,141.0,N/A,N/A,N/A,A,,
Whole Good,Pumps,16832-0340M,MTR 15HP 3000/50/3 TE 220/380V 254JM," 1,532.35 ",022315368859,1.000,N/A,N/A,N/A,A,,
Whole Good,Pumps,16833-0320,MTR 20HP 3600/60/3 TE 200V 256JM," 1,253.36 ",022315368866,200.0,N/A,N/A,N/A,A,,
Whole Good,Filters,170095,KIT PARTS CNC REPLACEMENT, 21.77 ,788379861421,2.000,14.00,12.00,3.000,E,,
Whole Good,Filters,170096,KIT PARTS CNC RP REPLACEMENT, 32.66 ,788379861438,2.000,14.00,12.00,3.000,E,,
Whole Good,Filters,170097,KIT PARTS POSICLEAR RP REPLACEMENT, 32.66 ,788379861445,N/A,14.00,12.00,3.000,E,,
Whole Good,Filters,178711,KIT PRTS QUAD DE , 35.58 ,788379817749,N/A,N/A,N/A,N/A,W,,
Whole Good,Filters,178731Z,BTM CNC RP/SEP 100 RPLCMNT, 124.47 ,788379852542,0.500,48.00,15.00,7.000,E,,
Whole Good,Filters,178732Z,KIT CLIP C RETAINING UNION, 2.76 ,788379852566,0.250,N/A,N/A,N/A,E,,
Whole Good,Filters,178733Z,KIT ADAPTOR UNION , 15.81 ,788379852580,0.100,N/A,N/A,N/A,E,,
Whole Good,Filters,178743Z,BTM PXC RP RPLCMNT , 124.47 ,788379852559,0.050,48.00,15.00,7.000,E,,
